CODE;Label - English;Label - French;Label - German
PS3588V;I am satisfied with the amount of time it takes to get a request solved by my local public administration: somewhat agree;Je suis satisfait(e) du temps que cela prend pour une requête d'être résolue par mon administration publique locale: plutôt satisfait(e);Ich bin mit der Bearbeitungszeit von Anfragen an meine örtliche öffentliche Verwaltung zufrieden: stimme einigermaßen zu
PS3589V;I am satisfied with the amount of time it takes to get a request solved by my local public administration: somewhat disagree;Je suis satisfait(e) du temps que cela prend pour une requête d'être résolue par mon administration publique locale: plutôt pas satisfait(e);Ich bin mit der Bearbeitungszeit von Anfragen an meine örtliche öffentliche Verwaltung zufrieden: stimme eher nicht zu
PS3590V;I am satisfied with the amount of time it takes to get a request solved by my local public administration: strongly disagree;Je suis satisfait(e) du temps que cela prend pour une requête d'être résolue par mon administration publique locale: pas du tout satisfait(e);Ich bin mit der Bearbeitungszeit von Anfragen an meine örtliche öffentliche Verwaltung zufrieden: stimme voll und ganz zu
PS3591V;I am satisfied with the amount of time it takes to get a request solved by my local public administration: don't know / no answer / refuses;Je suis satisfait(e) du temps que cela prend pour une requête d'être résolue par mon administration publique locale: je ne sais pas/n'ai pas d'avis/refuse de répondre;Ich bin mit der Bearbeitungszeit von Anfragen an meine örtliche öffentliche Verwaltung zufrieden: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3592V;The procedures used by my local public administration are straightforward and easy to understand: strongly agree;Les procédures utilisées par mon administration publique locale sont rapides et faciles à comprendre: tout à fait d'accord;Die von meiner örtlichen öffentlichen Verwaltung angewandten Verfahren sind unkompliziert und leicht verständlich: stimme voll und ganz zu
PS3593V;The procedures used by my local public administration are straightforward and easy to understand: somewhat agree;Les procédures utilisées par mon administration publique locale sont rapides et faciles à comprendre: plutôt d'accord;Die von meiner örtlichen öffentlichen Verwaltung angewandten Verfahren sind unkompliziert und leicht verständlich: stimme einigermaßen zu
PS3594V;The procedures used by my local public administration are straightforward and easy to understand: somewhat disagree;Les procédures utilisées par mon administration publique locale sont rapides et faciles à comprendre: plutôt pas d'accord;Die von meiner örtlichen öffentlichen Verwaltung angewandten Verfahren sind unkompliziert und leicht verständlich: stimme eher nicht zu
PS3595V;The procedures used by my local public administration are straightforward and easy to understand: strongly disagree;Les procédures utilisées par mon administration publique locale sont rapides et faciles à comprendre: pas du tout d'accord;Die von meiner örtlichen öffentlichen Verwaltung angewandten Verfahren sind unkompliziert und leicht verständlich: stimme überhaupt nicht zu
PS3596V;The procedures used by my local public administration are straightforward and easy to understand: don't know / no answer / refuses;Les procédures utilisées par mon administration publique locale sont rapides et faciles à comprendre: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die von meiner örtlichen öffentlichen Verwaltung angewandten Verfahren sind unkompliziert und leicht verständlich: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3601V;The fees charged by my local public administration are reasonable: strongly agree;Les frais demandés par mon administration publique locale sont raisonnables: tout à fait d'accord;Die Gebühren, die von meiner örtlichen öffentlichen Verwaltung erhoben werden, sind angemessen: stimme voll und ganz zu
PS3602V;The fees charged by my local public administration are reasonable: somewhat agree;Les frais demandés par mon administration publique locale sont raisonnables: plutôt d'accord;Die erhobenen Gebühren meiner örtlichen öffentlichen Verwaltung sind angemessen: stimme einigermaßen zu
PS3603V;The fees charged by my local public administration are reasonable: somewhat disagree;Les frais demandés par mon administration publique locale sont raisonnables: plutôt pas d'accord;Die Gebühren, die von meiner örtlichen öffentlichen Verwaltung erhoben werden, sind angemessen: stimme eher nicht zu
PS3604V;The fees charged by my local public administration are reasonable: strongly disagree;Les frais demandés par mon administration publique locale sont raisonnables: pas du tout d'accord;Die Gebühren, die von meiner örtlichen öffentlichen Verwaltung erhoben werden, sind angemessen: stimme überhaupt nicht zu
PS3605V;The fees charged by my local public administration are reasonable: don't know / no answer / refuses;Les frais demandés par mon administration publique locale sont raisonnables: je ne sais pas/n'ai pas d'avis/refuse de répondre;Die Gebühren, die von meiner örtlichen öffentlichen Verwaltung erhoben werden, sind angemessen: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3606V;Information and services of my local public administration can be easily accessed online: strongly agree;Des renseignements sur mon administration publique locale et sur les services qu'elle propose peuvent être trouvés facilement en ligne: tout à fait d'accord;Informationen und Dienste, die meine örtliche öffentliche Verwaltung anbietet, können online einfach abgerufen werden: stimme voll und ganz zu
PS3607V;Information and services of my local public administration can be easily accessed online: somewhat agree;Des renseignements sur mon administration publique locale et sur les services qu'elle propose peuvent être trouvés facilement en ligne: plutôt d'accord;Informationen und Dienste, die meine örtliche öffentliche Verwaltung anbietet, können online einfach abgerufen werden: stimme einigermaßen zu
PS3608V;Information and services of my local public administration can be easily accessed online: somewhat disagree;Des renseignements sur mon administration publique locale et sur les services qu'elle propose peuvent être trouvés facilement en ligne: plutôt pas d'accord;Informationen und Dienste, die meine örtliche öffentliche Verwaltung anbietet, können online einfach abgerufen werden: stimme eher nicht zu
PS3609V;Information and services of my local public administration can be easily accessed online: strongly disagree;Des renseignements sur mon administration publique locale et sur les services qu'elle propose peuvent être trouvés facilement en ligne: pas du tout d'accord;Informationen und Dienste, die meine örtliche öffentliche Verwaltung anbietet, können online einfach abgerufen werden: stimme überhaupt nicht zu
PS3610V;Information and services of my local public administration can be easily accessed online: don't know / no answer / refuses;Des renseignements sur mon administration publique locale et sur les services qu'elle propose peuvent être trouvés facilement en ligne: je ne sais pas/n'ai pas d'avis/refuse de répondre;Informationen und Dienste, die meine örtliche öffentliche Verwaltung anbietet, können online einfach abgerufen werden: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3611V;There is corruption in my local public administration: strongly agree;Il y a de la corruption au sein de mon administration publique locale: tout à fait d'accord;In meiner örtlichen öffentlichen Verwaltung gibt es Korruption: stimme voll und ganz zu
PS3612V;There is corruption in my local public administration: somewhat agree;Il y a de la corruption au sein de mon administration publique locale: plutôt d'accord;In meiner örtlichen öffentlichen Verwaltung gibt es Korruption: stimme einigermaßen zu
PS3613V;There is corruption in my local public administration: somewhat disagree;Il y a de la corruption au sein de mon administration publique locale: plutôt pas d'accord;In meiner örtlichen öffentlichen Verwaltung gibt es Korruption: stimme eher nicht zu
PS3614V;There is corruption in my local public administration: strongly disagree;Il y a de la corruption au sein de mon administration publique locale: pas du tout d'accord;In meiner örtlichen öffentlichen Verwaltung gibt es Korruption: stimme überhaupt nicht zu
PS3615V;There is corruption in my local public administration: don't know / no answer / refuses;Il y a de la corruption au sein de mon administration publique locale: je ne sais pas/n'ai pas d'avis/refuse de répondre;In meiner örtlichen öffentlichen Verwaltung gibt es Korruption: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3616V;Compared to five years ago quality of life in your city or area has: decreased;La qualité de vie dans votre ville par rapport à il y a  5 ans: a diminué;Im Vergleich zu vor fünf Jahren ist die Lebensqualität in Ihrer Stadt oder Gegend: gesunken
PS3617V;Compared to five years ago quality of life in your city or area has: stayed the same;La qualité de vie dans votre ville par rapport à il y a 5 ans: est restée la même;Im Vergleich zu vor fünf Jahren ist die Lebensqualität in Ihrer Stadt oder Gegend: gleich geblieben
PS3618V;Compared to five years ago quality of life in your city or area has: increased;La qualité de vie dans votre ville par rapport à il y a 5 ans: a augmenté;Im Vergleich zu vor fünf Jahren ist die Lebensqualität in Ihrer Stadt oder Gegend: gestiegen
PS3619V;Compared to five years ago quality of life in your city or area has: don't know / no answer / refuses;La qualité de vie dans votre ville par rapport à il y a 5 ans: je ne sais pas/n'ai pas d'avis/refuse de répondre;Im Vergleich zu vor fünf Jahren ist die Lebensqualität in Ihrer Stadt oder Gegend: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3620V;How is your health: very good;Votre santé est: excellente;Ihr Gesundheitszustand ist: äußerst gut
PS3621V;How is your health: good;Votre santé est: bonne;Ihr Gesundheitszustand ist: gut
PS3622V;How is your health: fair (neither good or bad);Votre santé est: passable (ni bonne ni mauvaise);Ihr Gesundheitszustand ist: ok (weder gut noch schlecht)
PS3623V;How is your health: bad;Votre santé: mauvaise;Ihr Gesundheitszustand ist: schlecht
PS3624V;How is your health: very bad;Votre santé: très mauvaise;Ihr Gesundheitszustand ist: äußerst schlecht
PS3625V;How is your health: don't know / no answer / refuses;Votre santé: je ne sais pas/n'ai pas d'avis/refuse de répondre;Ihr Gesundheitszustand ist: weiß nicht/keine Angaben/möchte keine Angaben machen
PS3626V;How much of the time, during the past 4 weeks, have you been feeling lonely? all of the time;Pendant combien de temps, au cours des 4 dernières semaines, vous êtes-vous senti(e) seul(e)? toujours;Wie oft haben Sie sich in den vergangenen vier Wochen einsam gefühlt? immer
PS3627V;How much of the time, during the past 4 weeks, have you been feeling lonely? most of the time;Pendant combien de temps, au cours des 4 dernières semaines, vous êtes-vous senti(e) seul(e)? la plupart du temps;Wie oft haben Sie sich in den vergangenen vier Wochen einsam gefühlt? meistens
PS3628V;How much of the time, during the past 4 weeks, have you been feeling lonely? some of the time;Pendant combien de temps, au cours des 4 dernières semaines, vous êtes-vous senti(e) seul(e)? parfois;Wie oft haben Sie sich in den vergangenen vier Wochen einsam gefühlt? manchmal
PS3629V;How much of the time, during the past 4 weeks, have you been feeling lonely? a little of the time;Pendant combien de temps, au cours des 4 dernières semaines, vous êtes-vous senti(e) seul(e)? rarement;Wie oft haben Sie sich in den vergangenen vier Wochen einsam gefühlt? selten
PS3630V;How much of the time, during the past 4 weeks, have you been feeling lonely? none of the time;Pendant combien de temps, au cours des 4 dernières semaines, vous êtes-vous senti(e) seul(e)? jamais;Wie oft haben Sie sich in den vergangenen vier Wochen einsam gefühlt? nie
PS3631V;How much of the time, during the past 4 weeks, have you been feeling lonely? don't know;Pendant combien de temps, au cours des 4 dernières semaines, vous êtes-vous senti(e) seul(e)? ne sait pas;Wie oft haben Sie sich in den vergangenen vier Wochen einsam gefühlt? weiß nicht
PS3632V;How much of the time, during the past 4 weeks, have you been feeling lonely? no answer;Pendant combien de temps, au cours des 4 dernières semaines, vous êtes-vous senti(e) seul(e)? pas de réponse;Wie oft haben Sie sich in den vergangenen vier Wochen einsam gefühlt? keine Antwort
PS3633V;How much of the time, during the past 12 months, have you been feeling lonely? all of the time;Pendant combien de temps, au cours des 12 derniers mois, vous êtes-vous senti(e) seul(e)? toujours;Wie oft haben Sie sich in den vergangenen 12 Monaten einsam gefühlt? immer
PS3634V;How much of the time, during the past 12 months, have you been feeling lonely? most of the time;Pendant combien de temps, au cours des 12 derniers mois, vous êtes-vous senti(e) seul(e)? la plupart du temps;Wie oft haben Sie sich in den vergangenen 12 Monaten einsam gefühlt? meistens
PS3635V;How much of the time, during the past 12 months, have you been feeling lonely? some of the time;Pendant combien de temps, au cours des 12 derniers mois, vous êtes-vous senti(e) seul(e)? parfois;Wie oft haben Sie sich in den vergangenen 12 Monaten einsam gefühlt? manchmal
PS3636V;How much of the time, during the past 12 months, have you been feeling lonely? a little of the time;Pendant combien de temps, au cours des 12 derniers mois, vous êtes-vous senti(e) seul(e)? rarement;Wie oft haben Sie sich in den vergangenen 12 Monaten einsam gefühlt? selten
PS3637V;How much of the time, during the past 12 months, have you been feeling lonely? none of the time;Pendant combien de temps, au cours des 12 derniers mois, vous êtes-vous senti(e) seul(e)? jamais;Wie oft haben Sie sich in den vergangenen 12 Monaten einsam gefühlt? nie
PS3638V;How much of the time, during the past 12 months, have you been feeling lonely? don't know;Pendant combien de temps, au cours des 12 derniers mois, vous êtes-vous senti(e) seul(e)? ne sait pas;Wie oft haben Sie sich in den vergangenen 12 Monaten einsam gefühlt? weiß nicht
PS3639V;How much of the time, during the past 12 months, have you been feeling lonely? no answer;Pendant combien de temps, au cours des 12 derniers mois, vous êtes-vous senti(e) seul(e)? pas de réponse;Wie oft haben Sie sich in den vergangenen 12 Monaten einsam gefühlt? keine Antwort
PS9242V;When you contact administrative services of this city, they help you efficiently: agree;Les services administratifs de la ville aident les gens de manière efficace: d'accord;Die Verwaltungsdienste helfen den Bürgern effizient: stimme zu
PS9292V;You are satisfied to live in this city: agree;Vous êtes satisfait de vivre dans votre ville: d'accord;Ich lebe gern in dieser Stadt: stimme zu
PS9330V;Your personal job situation: satisfied;Votre situation professionnelle: satisfait;Ihre persönliche Beschäftigungslage: zufrieden
DE1040I;Proportion of population aged 0-4 years;Pourcentage de la population âgée de 0 à 4 ans;Anteil der Bevölkerung im Alter von 0 bis 4 Jahren
DE1084I;Proportion of population aged 5-9 years;Pourcentage de la population âgée de 5 à 9 ans;Anteil der Bevölkerung im Alter von 5 bis 9 Jahren
DE1085I;Proportion of population aged 10-14 years;Pourcentage de la population âgée de 10 à 14 ans;Anteil der Bevölkerung im Alter von 10 bis 14 Jahren
DE1046I;Proportion of population aged 15-19 years;Pourcentage de la population âgée de 15 à 19 ans;Anteil der Bevölkerung im Alter von 15 bis 19 Jahren
DE1049I;Proportion of population aged 20-24 years;Pourcentage de la population âgée de 20 à 24 ans;Anteil der Bevölkerung im Alter von 20 bis 24 Jahren
DE1073I;Proportion of population aged 25-34 years;Pourcentage de la population âgée de 25 à 34 ans;Anteil der Bevölkerung im Alter von 25 bis 34 Jahren
DE1076I;Proportion of population aged 35-44 years;Pourcentage de la population âgée de 35 à 44 ans;Anteil der Bevölkerung im Alter von 35 bis 44 Jahren
DE1064I;Proportion of population aged 45-54 years;Pourcentage de la population âgée de 45 à 54 ans;Anteil der Bevölkerung im Alter von 45 bis 54 Jahren
DE1025I;Proportion of total population aged 55-64;Proportion de la population totale âgée de 55 à 64 ans;Bevölkerungsanteil der 55 - unter 65 jährigen
DE1028I;Proportion of population aged 65-74 years;Pourcentage de la population âgée de 65 à 74 ans;Anteil der Bevölkerung im Alter von 65 bis 74 Jahren
DE1055I;Proportion of population aged 75 years and over;Pourcentage de la population âgée de 75 et plus;Anteil der Bevölkerung im Alter von 75 Jahren und älter
DE1003I;Women per 100 men;Nombre de femmes pour 100 hommes;Anzahl von Frauen auf 100 Männer
DE1057I;Women per 100 men - aged 75 years and over;Nombre de femmes de 75 ans et plus pour 100 hommes;Frauen je 100 Männer - im Alter von 75 Jahren und älter
DE1061I;Population change over 1 year;Variation annuelle de la population;Veränderungsrate der Bevölkerung in einem Jahr
DE1058I;Age dependency ratio (population aged 0-19 and 65 and more to population aged 20-64);Rapport de dépendance ( population âgée de 0 à 19 ans et de 65 ans et plus par rapport à la population âgée de 20 à 64 ans);Gesamtquotient (Bevölkerung im Alter von 0 bis 19 Jahren und 65 und älter im Verhältnis zur Bevölkerung im Alter von 20 bis 64 Jahren)
DE1059I;Young-age dependency ratio (population aged 0-19 to population 20-64 years);Rapport de dépendance des jeunes (population âgée de 0 à 19 ans par rapport à la population âgée de 20 à 64 ans);Jugendquotient (Bevölkerung im Alter von 0 bis 19 Jahren im Verhältnis zur Bevölkerung zwischen 20 und 64 Jahren)
DE1060I;Old age dependency ratio (population 65 and over to population 20 to 64 years);Rapport de dépendance des personnes âgées (population âgée de 65 ans et plus par rapport à la population âgée de 20 à 64 ans);Altenquotient (Bevölkerung im Alter von 65 Jahren und älter im Verhältnis zur Bevölkerung im Alter von 20 bis 64 Jahren)
DE2001I;Nationals as a proportion of population;Proportion de ressortissants nationaux dans la population;Bevölkerungsanteil der Inländer
DE2007I;Foreigners as a proportion of population;Proportion d'étrangers dans la population;Bevölkerungsanteil der Ausländer
DE2008I;Native-born as a proportion of population;Proportion d'autochtones dans la population;Bevölkerungsanteil der im Inland geborenen Personen
DE2009I;Foreign-born as a proportion of population;Proportion d'allochtones dans la population;Bevölkerungsanteil der im Ausland geborenen Personen
DE2002I;EU foreigners as a proportion of population;Proportion d'étrangers originaires de l'UE dans la population;Bevölkerungsanteil der EU-Ausländer
DE2003I;Non-EU foreigners as a proportion of population;Proportion d'étrangers non originaires de l'UE dans la population;Bevölkerungsanteil der Nicht-EU-Ausländer
DE3004I;Average size of households;Taille moyenne des ménages;Durchschnittliche Personenzahl pro Haushalt
DE3002I;Proportion of households that are 1-person households;Proportion de ménages isolés;Anteil der Einpersonenhaushalte
DE3005I;Proportion of households that are lone-parent households;Proportion de ménages monoparentaux;Anteil der Haushalte von Alleinerziehenden
DE3008I;Proportion of households that are lone-pensioner households;Proportion de ménages composés d'un retraité seul;Anteil der Einpersonenhaushalte von Rentnern
DE3011I;Proportion of households with children aged 0-17;Proportion de ménages ayant des enfants âgés de 0 à 17 ans;Anteil der Haushalte mit Kindern unter 18 Jahren
DE3016I;Lone parent households per 100 households with children aged 0-17;Pourcentage de ménages monoparentaux ayant des enfants âgés de 0 à 17 ans;Anteil der Haushalte von Alleinerziehenden je 100 Haushalte
SA1011I;Proportion of households living in owned dwellings;Proportion des ménages qui sont propriétaires;Anteil der Eigentümerhaushalte
SA1007I;Proportion of households living in houses;Proportion des ménages habitant une maison individuelle;Anteil der Haushalte in Ein- und Zweifamilienhäusern
SA1008I;Proportion of households living in apartments;Proportion des ménages habitant un appartement;Anteil der Haushalte in Geschosswohnungen
SA2029I;Crude death rate (per 1000 inhabitants);Taux brut de mortalité pour 1000 habitants;Bruttosterbeziffer (je 1000 gebietsansässige Personen)
SA2007I;Crude birth rate (per 1000 inhabitants);Taux brut de natalité (pour 1000 habitants);Bruttogeburtenziffer (je 1000 gebietsansässige Personen)
SA2004I;Infant mortality rate (per 1000 live births);Taux de mortalité infantile (pour 1000 naissances vivantes);Säuglingssterblichkeitsrate (je 1000 Lebendgeborene)
EC1020I;Unemployment rate;Taux de chômage;Erwerbslosenquote
EC1011I;Unemployment rate, male;Taux de chômage des hommes;Erwerbslosenquote, Männer
EC1012I;Unemployment rate, female;Taux de chômage des femmes;Erwerbslosenquote, Frauen
EC1001I;Activity rate;Taux d'activité;Erwerbsquote
EC1002I;Activity rate, male;Taux d'activité des hommes;Erwerbsquote, Männer
EC1003I;Activity rate, female;Taux d'activité des femmes;Erwerbsquote, Frauen
EC2008I;Proportion of employment in agriculture fishery;Part de l'emploi dans l'agriculture et la pêche;Anteil der Erwerbstätigen in Landwirtschaft und Fischerei
EC2009I;Proportion of employment in industries (NACE Rev.1.1 C-E);Part de l'emploi dans le secteur industriel (NACE Rév.1.1 C-E);Anteil der Erwerbstätigen in der Industrie (NACE Rev.1.1 C-E)
EC2022I;Proportion of employment in construction (NACE Rev.1.1 F);Part de l'emploi dans la construction (NACE Rév.1.1 F);Anteil der Erwerbstätigen im Baugewerbe (NACE Rev.1.1 F)
TE1001I;Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4;Nombre d'enfants de 0 à 4 ans en garderies (publiques et privées) pour 1000 enfants de 0 à 4 ans;Kinder im Alter von 0 bis 4 Jahren in (öffentlichen u. privaten) Kindertagesstätten je 1000 Kinder im Alter von 0 bis 4 Jahren
TE1026I;Share of students in higher education in the total population (per 1000 persons);Part d'étudiants dans l'enseignement supérieur dans la population totale (par 1000 personnes);Anteil der Studierenden im Hochschulbereich in der Gesamtbevölkerung (pro 1000 Personen)
TE2028I;Proportion of working age population qualified at level 3 or 4 ISCED;Proportion de la population active ayant une qualification de niveau CITE 3 ou 4;Anteil der Bevölkerung im erwerbsfähigen Alter mit Abschluss auf ISCED-Stufe 3 oder 4
TE2031I;Proportion of population aged 25-64 qualified at level 5 to 8 ISCED, from 2014 onwards;Pourcentage de la population âgée de 25 à 64 ans ayant une qualification de niveaux 5-8 de la CITE, à partir de 2014;Anteil der Bevölkerung im Alter von 25 bis 64 Jahren mit Abschluss auf ISCED-Stufe 5-8, ab 2014
EN2029I;Proportion of residents exposed to air traffic noise >55 dB(A) at night time;Proportion de résidents exposés la nuit à un niveau sonore résultant du trafic aérien >55 dB(A);Anteil der Gebietsansässigen, die bei Nacht einem Luftverkehrslärmpegel von über 55 dB(A) ausgesetzt sind
EN2032I;Proportion of residents exposed to rail traffic noise >65 dB(A) at day time;Proportion de résidents exposés le jour à un niveau sonore résultant du trafic ferroviaire >65 dB(A);Anteil der Gebietsansässigen, die am Tage einem Schienenverkehrslärmpegel von über 65 dB(A) ausgesetzt sind
EN2036I;Proportion of residents exposed to rail traffic noise >55 dB(A) at night time;Proportion de résidents exposés la nuit à un niveau sonore résultant du trafic ferroviaire supérieur à 55 dB(A);Anteil der Gebietsansässigen, die bei Nacht einem Schienenverkehrslärmpegel von über 55 dB(A) ausgesetzt sind
EN2033I;Proportion of residents exposed to road traffic noise >65 dB(A) at day time;Proportion de résidents exposés le jour à un niveau sonore résultant du trafic routier >65 dB(A);Anteil der Gebietsansässigen, die am Tage einem Straßenverkehrslärmpegel von über 65 dB(A) ausgesetzt sind
EN2035I;Proportion of residents exposed to road traffic noise >55 dB(A) at night time;Proportion de résidents exposés la nuit à un niveau sonore résultant du trafic routier supérieur à 55 dB(A);Anteil der Gebietsansässigen, die bei Nacht einem Straßenverkehrslärmpegel von über 55 dB(A) ausgesetzt sind
TT1057I;Number of registered cars per 1000 population;Nombre de voitures immatriculées pour 1000 habitants;Zugelassene Pkw je 1000 Einwohner
TT1060I;People killed in road accidents per 10000 pop.;Nombre de tués dans des accidents de la route pour 10000 habitants;Bei Straßenverkehrsunfällen getötete Personen je 10 000 Einwohner
CR1003I;Number of cinema seats per 1000 residents;Nombre de sièges de cinéma pour 1000 habitants;Sitzplätze in Kinos je 1000 Einwohner
CR2011I;Total nights spent in tourist accommodation establishments per resident population;Nombre total de nuitées dans des établissements d'hébergement touristique agréés par habitant;Gästeübernachtungen insgesamt (alle Arten von Beherbergungsbetrieben) je Einwohner
CR2010I;Number of available beds per 1000 residents;Nombre de lits disponibles pour 1000 habitants;Verfügbare Betten je 1000 Einwohner
SA1052V;Average price for buying a house per m2 - EUR;Prix d'achat moyen d'une maison au m2 - EUR;Durchschnittlicher Kaufpreis für Ein- oder Zweifamilienhäuser pro m2 - EUR
SA1053V;Average price for buying an apartment  per m2 - EUR;Prix d'achat moyen d'un appartement au m2 - EUR;Durchschnittlicher Kaufpreis für Geschosswohnungen pro m2 - EUR
SA2010V;"Number of adolescent births  (from mothers aged 10-14 years; aged 15-19 years)";"Nombre de naissances chez les adolescentes (de mères âgées de 10 à 14 ans; de 15 à 19 ans)";"Anzahl der jugendlichen Geburten (von Müttern im Alter von 10-14 Jahren; im Alter von 15-19 Jahren)"
